OBJECTID,NAME,DESCRIPTION,UPDATE_DATE,Shape__Area,Shape__Length
829,,LAKE/POND,1553299200000,-7123.58703613281,873900.2351655131
830,,LAKE/POND,1553299200000,3339.73620605469,253738.88644666574
831,,LAKE/POND,1553299200000,-24865.9493408203,610808.4454519615
832,,LAKE/POND,1553299200000,-124.472045898438,553584.9324647624
833,,LAKE/POND,1553299200000,1526728.26391602,396226.4872427429
834,,LAKE/POND,1553299200000,2259754.29516602,677652.3239026705
835,,RESERVOIR,1553299200000,-17987.8509521484,725796.3319823276
836,,LAKE/POND,1553299200000,-102310.181640625,566980.5346020595
837,,DAM/WEIR,1394409600000,4004.68347167969,758445.6365387985
838,,DAM/WEIR,1394409600000,19999.9013671875,983417.7508682623
839,,DAM/WEIR,1394409600000,14396.3663330078,419330.04138962715
840,,DAM/WEIR,1394409600000,-4034.57543945313,514631.07899729046
841,,DAM/WEIR,1394409600000,-6425.08032226563,12568.618483541173
842,,DAM/WEIR,1394409600000,14896.2749023438,796048.157426191
843,,DAM/WEIR,1553299200000,17825.5278320313,520277.5238092222
844,,DAM/WEIR,1394409600000,10888.7023925781,408020.2262560988
845,,DAM/WEIR,1394409600000,-276.38037109375,94162.46182112378
846,,DAM/WEIR,1394409600000,1509.57092285156,889666.5663768081
847,,DAM/WEIR,1394409600000,-10061.5057373047,395067.34430931235
848,,DAM/WEIR,1394409600000,1904.28039550781,682612.6574678012
849,,DAM/WEIR,1394409600000,2111.72314453125,149459.0695783576
850,,DAM/WEIR,1394409600000,21039.0476074219,961552.5130284489
851,,DAM/WEIR,1394409600000,-2739.89807128906,178523.73920388691
852,,DAM/WEIR,1394409600000,2503.37902832031,199621.83915820753
853,,DAM/WEIR,1394409600000,5576.52954101563,858996.1032887974
854,,DAM/WEIR,1394409600000,1685.73645019531,912590.5732847728
855,,DAM/WEIR,1394409600000,-16981.5361328125,212225.98063514155
856,,DAM/WEIR,1394409600000,5153.26965332031,469853.4382851222
857,,DAM/WEIR,1394409600000,-3700.0205078125,733520.821577469
858,,DAM/WEIR,1394409600000,-8024.80590820313,878377.0188716868
859,,DAM/WEIR,1394409600000,-2547.53503417969,379114.41071510647
860,,DAM/WEIR,1394409600000,-11770.2515869141,517067.2678812574
861,,LAKE/POND,1394409600000,-53182.8179931641,741741.4971622725
862,,LAKE/POND,1394409600000,3986.7333984375,731162.1319191535
863,,LAKE/POND,1394409600000,-24322.1649169922,782981.0510529523
864,,LAKE/POND,1394409600000,-164977.770629883,569976.2553258436
865,,LAKE/POND,1394409600000,-35966.9013671875,104704.53067999793
866,,LAKE/POND,1394409600000,-69718.966796875,903981.9895756614
867,,LAKE/POND,1394409600000,21334.1157226563,865585.1164945568
868,,LAKE/POND,1553299200000,32776.3475341797,798116.8279773154
869,,LAKE/POND,1394409600000,-12311.4587402344,99952.39105053626
870,,LAKE/POND,1394409600000,231170.839355469,204476.72294735396
871,,LAKE/POND,1394409600000,3960.85656738281,743625.261470776
872,,LAKE/POND,1553299200000,3771.28820800781,23237.75743239366
873,,LAKE/POND,1394409600000,-2703.0927734375,979225.7320192752
874,,LAKE/POND,1553299200000,-48847.4285888672,377206.5887429648
875,,LAKE/POND,1394409600000,19356.3447265625,719339.8831249208
876,,LAKE/POND,1394409600000,90368.2409667969,887581.443808106
877,,LAKE/POND,1553299200000,10383.267578125,394690.0305313791
878,,LAKE/POND,1553299200000,74519.1004638672,319200.2562183175
879,,LAKE/POND,1394409600000,-995385.739624023,608779.646044228
880,,LAKE/POND,1394409600000,2383.98828125,581030.6938213021
881,,LAKE/POND,1394409600000,2314.95666503906,409198.65448705707
882,,LAKE/POND,1394409600000,-123208.282958984,601813.9766173658
883,,LAKE/POND,1553299200000,1878.25537109375,935386.8960481685
884,,LAKE/POND,1553299200000,281823.587646484,467693.0249606772
885,,LAKE/POND,1394409600000,98718.2042236328,196822.3097903755
886,,LAKE/POND,1553299200000,10758.3458251953,377267.8850787327
887,,LAKE/POND,1553299200000,936936.542480469,394167.1777878767
888,,LAKE/POND,1553299200000,39651.849609375,131195.4510482242
889,,LAKE/POND,1394409600000,73077.0612792969,162955.0505329989
890,,SPILLWAY,1553299200000,-1943.82373046875,684592.9326242645
891,,SPILLWAY,1394409600000,-1610.26940917969,339543.4669557276
892,,STREAM/RIVER,1394409600000,-71036.6842041016,954901.9471182302
893,,TUNNEL/CULVERT,1394409600000,-1365.31262207031,243672.1420873262
894,,RESERVOIR,1394409600000,-2903.70654296875,99014.51372980673
895,,DAM/WEIR,1394409600000,3959.43298339844,753528.4590393949
896,,DAM/WEIR,1394409600000,-10824.5732421875,881047.0672766264
897,,DAM/WEIR,1394409600000,-2631.33825683594,278185.26742244384
898,,ROCK/ISLAND,1394409600000,504.679809570313,202167.69074721177
899,,ROCK/ISLAND,1394409600000,-567.743286132813,185847.37249146518
900,,DAM/WEIR,1394409600000,3105.30688476563,522059.5781240743
901,,ROCK/ISLAND,1394409600000,11243.8537597656,468469.33116600505
902,,LAKE/POND,1394409600000,7662.62512207031,259513.63643070892
903,,LAKE/POND,1553299200000,-3811.33483886719,45268.55450461045
904,,LAKE/POND,1553299200000,-40988.8809814453,481542.70970090776
905,,DAM/WEIR,1394409600000,15943.1879882813,959335.4550684972
906,,DAM/WEIR,1394409600000,1358.52624511719,652553.2963133872
907,,DAM/WEIR,1394409600000,-4826.07238769531,495556.5104663989
908,,DAM/WEIR,1394409600000,7664.21667480469,110780.89413013913
909,,DAM/WEIR,1394409600000,12618.4887695313,252510.79448424178
910,,DAM/WEIR,1394409600000,-815.1474609375,294844.1774056357
911,,DAM/WEIR,1394409600000,10981.8444824219,764826.307448421
912,,DAM/WEIR,1394409600000,-1600.74450683594,876722.2494740955
913,,LAKE/POND,1394409600000,-44573.1867675781,901650.7877392282
914,,LAKE/POND,1394409600000,24333.6462402344,984569.1668213208
915,,LAKE/POND,1394409600000,-2302.22839355469,982367.4640695389
916,,LAKE/POND,1394409600000,56351.8146972656,953002.8798555719
917,,LAKE/POND,1394409600000,12407.4406738281,71914.88646669358
918,,LAKE/POND,1553299200000,-26865.2145996094,137879.61878067648
919,,LAKE/POND,1553299200000,131540.305053711,304535.7753568588
920,,LAKE/POND,1553299200000,-19982.5667724609,552942.4113408009
921,,LAKE/POND,1394409600000,-7403.42517089844,97068.09393872005
922,,LAKE/POND,1553299200000,66077.4468994141,845811.5323094045
923,,LAKE/POND,1553299200000,102955.082763672,616793.8867032223
924,,LAKE/POND,1553299200000,90068.8162841797,542409.6234975724
925,,LAKE/POND,1394409600000,-486204.969482422,165394.62692363106
926,,ROCK/ISLAND,1553299200000,-430.786376953125,253329.89559728294
927,,ROCK/ISLAND,1394409600000,855.013305664063,160395.83346773483
928,,STREAM/RIVER,1553299200000,-176155.408935547,851947.1125458613
929,,TUNNEL/CULVERT,1394409600000,-1549.109375,584268.853047352
930,,DAM/WEIR,1394409600000,1357.69799804688,735155.1794474539
931,,DAM/WEIR,1553299200000,-3053.10046386719,296102.96359087183
932,,ROCK/ISLAND,1394409600000,-4461.16577148438,371315.14057193126
933,,ROCK/ISLAND,1553299200000,-1246.18127441406,404914.07407512673
934,,DAM/WEIR,1394409600000,1162.64587402344,760038.2102318887
935,,DAM/WEIR,1394409600000,212.658569335938,772374.980022813
936,,LAKE/POND,1519689600000,46090.7869873047,206892.6393477528
937,,LAKE/POND,1519689600000,-4634.51416015625,941543.7613135685
938,,LAKE/POND,1519689600000,-18773.6968994141,120743.15125460459
939,,LAKE/POND,1519689600000,31180.3767089844,896131.5740933055
940,,LAKE/POND,1519689600000,-4997.64660644531,100485.50568959866
941,,LAKE/POND,1519689600000,724.737670898438,264613.0926303848
942,,LAKE/POND,1519689600000,19078.7138671875,846493.0417358141
943,,LAKE/POND,1519689600000,23100.1063232422,179573.94364678048
944,,DAM/WEIR,1519689600000,7065.28601074219,413626.16094890755
945,,DAM/WEIR,1553299200000,8518.15734863281,449913.86415483186
946,,TUNNEL/CULVERT,1519689600000,-1416.7587890625,245334.2018669343
947,,DAM/WEIR,1519689600000,9525.04479980469,710273.4665706516
948,,DAM/WEIR,1519689600000,6636.18005371094,851348.6646026142
949,,DAM/WEIR,1519689600000,922.538818359375,874586.8077664464
950,,DAM/WEIR,1519689600000,2863.67138671875,339387.8741998416
951,,DAM/WEIR,1519689600000,420.50537109375,530896.7783979913
952,,DAM/WEIR,1519689600000,1042.39990234375,248481.31481886105
953,,LAKE/POND,1553299200000,-19956.4645996094,244871.77710348886
954,,LAKE/POND,1553299200000,1965.22485351563,161337.77619157606
955,,LAKE/POND,1553299200000,286359.479003906,940024.0688874231
956,,RESERVOIR,1553299200000,-3376.75476074219,887999.1417338907
957,,STREAM/RIVER,1553299200000,2414.15625,777380.2000976461
958,,TUNNEL/CULVERT,1519689600000,2373.87902832031,517709.23747407895
959,,DAM/WEIR,1394409600000,-24439.6042480469,490658.36411240516
960,,DAM/WEIR,1394409600000,-6849.45239257813,529792.1618702136
961,,DAM/WEIR,1394409600000,733.52197265625,536613.820207718
962,,DAM/WEIR,1553299200000,-11666.8031005859,434619.1938261359
963,,DAM/WEIR,1394409600000,-1489.32263183594,131841.52565394537
964,,LAKE/POND,1553299200000,37850.4732666016,125751.16081939626
965,,LAKE/POND,1553299200000,-19079.2718505859,952253.5386243829
966,,LAKE/POND,1394409600000,-22843.3560791016,482082.0744796323
967,,LAKE/POND,1394409600000,2613.69982910156,953209.2511471736
968,,LAKE/POND,1394409600000,-15165.4978027344,163660.35644546125
969,,LAKE/POND,1394409600000,6942.33093261719,554460.5559681775
970,,LAKE/POND,1394409600000,6502.76232910156,207796.27390895074
971,,LAKE/POND,1394409600000,183685.637207031,253259.03448138275
972,,LAKE/POND,1394409600000,5442.98974609375,30151.543248723905
973,,SPILLWAY,1394409600000,574.079223632813,119041.29645582655
974,,ROCK/ISLAND,1553299200000,-2048.39318847656,916855.8059400251
975,,LAKE/POND,1553299200000,14113.4359130859,321600.51665019203
976,,LAKE/POND,1553299200000,-12622.8991699219,608167.7908641882
977,,LAKE/POND,1553299200000,14013.0502929688,465067.1655619421
978,,LAKE/POND,1553299200000,41012.7984619141,400510.79966950853
979,,LAKE/POND,1553299200000,-46497.9993896484,531932.3708508422
980,,LAKE/POND,1553299200000,-20019.787109375,187320.03348193536
981,,LAKE/POND,1553299200000,32497.0178222656,988604.049525826
982,,RESERVOIR,1553299200000,-14581.7532958984,818325.2196091239
983,,RESERVOIR,1553299200000,-4825.32250976563,741639.7296536095
984,,ROCK/ISLAND,1553299200000,-43895.2609863281,468811.95232495404
985,,RESERVOIR,1553299200000,6042.52136230469,152961.68153700122
986,,RESERVOIR,1553299200000,3017.60522460938,920672.8710218822
987,,RESERVOIR,1553299200000,7120.16625976563,341452.5872879221
988,,RESERVOIR,1553299200000,40444.1956787109,50201.62892127438
989,,LAKE/POND,1553299200000,-32919.0384521484,342469.09403927077
990,,LAKE/POND,1553299200000,-14303.3685302734,794476.7903358042
991,,LAKE/POND,1553299200000,10315.3963623047,622745.8514049643
992,,DAM/WEIR,1553299200000,27433.6059570313,750862.7500478004
993,,DAM/WEIR,1553299200000,93025.6779785156,793655.2266886074
994,,RESERVOIR,1553299200000,18.1602783203125,212033.20366482346
995,,RESERVOIR,1553299200000,7612.48791503906,923790.0139782547
996,,LAKE/POND,1456617600000,35924.0251464844,438045.36597047764
997,,LAKE/POND,1456617600000,2420.39709472656,639049.1088855889
998,,LAKE/POND,1456617600000,194315.941650391,2408.539400710742
999,,LAKE/POND,1456617600000,12097.5650634766,993368.1681928386
1000,,LAKE/POND,1456617600000,113737.272827148,280968.0154291727
1001,,LAKE/POND,1456617600000,229637.609008789,62156.83816639468
1002,,LAKE/POND,1456617600000,14450.923828125,458315.75707031874
1003,,LAKE/POND,1456617600000,-3633.72839355469,129117.02514626636
1004,,LAKE/POND,1456617600000,-8673.25012207031,152411.3251598498
1005,,LAKE/POND,1456617600000,9018.52453613281,632318.9524660942
1006,,LAKE/POND,1456617600000,15013.8460693359,392987.70590368466
1007,,LAKE/POND,1456617600000,20184.2404785156,921859.3430575294
1008,,LAKE/POND,1456617600000,1662.21997070313,319224.2598021146
1009,,LAKE/POND,1456617600000,-6275.291015625,726206.7841909344
1010,,LAKE/POND,1456617600000,33405.1507568359,461152.85911246197
1011,,LAKE/POND,1456617600000,3211.57678222656,659984.6460478647
1012,,LAKE/POND,1456617600000,8979.6064453125,599734.787484962
1013,,LAKE/POND,1456617600000,31856.6613769531,472836.22157774953
1014,,LAKE/POND,1456617600000,-4094.20837402344,950065.1384538801
1015,,LAKE/POND,1456617600000,218727.607666016,342779.0286770376
1016,,LAKE/POND,1456617600000,1072.30993652344,177317.60046364638
1017,,LAKE/POND,1456617600000,8573.46704101563,678125.5733796794
1018,,LAKE/POND,1456617600000,10367.2028808594,846022.1145442167
1019,,LAKE/POND,1456617600000,-878771.424194336,40349.674312189825
1020,,LAKE/POND,1456617600000,36663.3297119141,449687.27552114986
1021,,LAKE/POND,1456617600000,4778.99792480469,892497.5484306678
1022,,LAKE/POND,1456617600000,-4469.83764648438,749642.9074423563
1023,,LAKE/POND,1456617600000,1336.61340332031,991807.543918262
1024,,LAKE/POND,1456617600000,-11549.4097900391,531460.1388022725
1025,,LAKE/POND,1456617600000,-1409.98486328125,660029.0592335523
1026,,LAKE/POND,1456617600000,-1653.01782226563,302549.7306295332
1027,,LAKE/POND,1456617600000,-9263.54577636719,947539.898570426
1028,,LAKE/POND,1456617600000,22946.0450439453,366398.4886721921
1029,,LAKE/POND,1456617600000,4956.14050292969,738536.1231046473
1030,,LAKE/POND,1456617600000,-4472.62707519531,403199.4869584659
1031,,LAKE/POND,1456617600000,22350.4736328125,561862.186351063
1032,,LAKE/POND,1456617600000,-147832.598022461,719809.836985509
1033,,LAKE/POND,1456617600000,-19329.7340087891,508982.74940202734
1034,,LAKE/POND,1456617600000,-9087.08203125,907094.7111904906
1035,,RESERVOIR,1456617600000,3286.08654785156,419358.63852802955
1036,,RESERVOIR,1456617600000,-84808.8934326172,647106.4438917127
1037,,LAKE/POND,1456617600000,8355.95336914063,342427.8546942908
1038,,LAKE/POND,1456617600000,-109236.499145508,408215.4444075217
1039,,LAKE/POND,1456617600000,128928.526489258,440105.6631726208
1040,,LAKE/POND,1456617600000,34741.8988037109,125894.3118034357
1041,,LAKE/POND,1456617600000,-43580.9995117188,91814.41496742173
1042,,LAKE/POND,1456617600000,-60009.8427734375,667522.5066645201
1043,,LAKE/POND,1456617600000,59680.7197265625,655551.5310514796
1044,,LAKE/POND,1456617600000,19038.9761962891,662942.76032896
1045,,LAKE/POND,1456617600000,1630.85876464844,19864.44893171206
1046,,LAKE/POND,1456617600000,-2107.90502929688,326613.86144067004
1047,,LAKE/POND,1456617600000,-5381.6279296875,197889.86846462375
1048,,RESERVOIR,1456617600000,7935.90979003906,778172.8292503355
1049,,RESERVOIR,1456617600000,2617.05944824219,860643.4777255891
1050,,LAKE/POND,1456617600000,-35463.5634765625,246755.4625080475
1051,,LAKE/POND,1456617600000,3547.37341308594,667881.7060829427
1052,,LAKE/POND,1456617600000,81040.1650390625,129449.73781512516
1053,,LAKE/POND,1456617600000,-23797.1102294922,275224.73519662756
1054,,LAKE/POND,1456617600000,-153913.127197266,138740.49212929994
1055,,LAKE/POND,1456617600000,-30624.2943115234,283592.1310018027
1056,,LAKE/POND,1456617600000,3267.845703125,674768.3989579956
1057,,LAKE/POND,1456617600000,73457.8630371094,910334.9671673238
1058,,LAKE/POND,1456617600000,12480.98046875,202601.95316098563
1059,,LAKE/POND,1456617600000,-66358.9791259766,542124.2849681892
1060,,RESERVOIR,1456617600000,15393.9733886719,701420.2607422067
1061,,RESERVOIR,1456617600000,9419.95581054688,952926.2233162486
1062,,RESERVOIR,1456617600000,19542.9256591797,610098.8667784022
1063,,RESERVOIR,1456617600000,5743.138671875,255181.16522734694
1064,,RESERVOIR,1456617600000,-7993.07543945313,625514.983620088
1065,,RESERVOIR,1456617600000,2852.81018066406,320558.7920706867
1066,,STREAM/RIVER,1456617600000,-55019.5093994141,976129.8017242479
1067,,LAKE/POND,1456617600000,-6543.90686035156,399735.76787398534
1068,,LAKE/POND,1456617600000,-32117.5570068359,685458.4925612174
1069,,LAKE/POND,1456617600000,2816.16589355469,23325.236360941457
1070,,LAKE/POND,1456617600000,4221.53039550781,400121.03992869577
1071,,LAKE/POND,1456617600000,-138114.957885742,875119.227453566
1072,,LAKE/POND,1456617600000,348636.692016602,610265.8114613581
1073,,LAKE/POND,1456617600000,5478.95532226563,443998.04816445033
1074,,LAKE/POND,1456617600000,-16406.3220214844,935942.9697482829
1075,,RESERVOIR,1456617600000,2361.46423339844,853998.1237252383
1076,,LAKE/POND,1456617600000,-12632.1420898438,322283.13003988215
1077,,STREAM/RIVER,1456617600000,9273044.35693359,544593.4026527334
1078,,LAKE/POND,1456617600000,-3975.20642089844,489874.7838425974
1079,,LAKE/POND,1456617600000,-9664.69946289063,632238.6476623508
1080,,LAKE/POND,1456617600000,12306.6291503906,334177.52172079275
1081,,LAKE/POND,1456617600000,-26399.5743408203,244280.3360608109
1082,,LAKE/POND,1456617600000,11952.7126464844,912679.6554001753
1083,,LAKE/POND,1456617600000,3885.427734375,923881.1881740569
1084,,LAKE/POND,1456617600000,-62112.0318603516,843337.710150517
1085,,LAKE/POND,1456617600000,23275.5307617188,978205.6321170541
1086,,LAKE/POND,1456617600000,34713.3353271484,745016.2816355848
1087,,LAKE/POND,1456617600000,94720.5380859375,764689.9971719149
1088,,LAKE/POND,1456617600000,187957.562744141,762613.0703633525
1089,,RESERVOIR,1456617600000,-3964.75708007813,480659.08957158134
1090,,RESERVOIR,1456617600000,-13510.0186767578,456506.09284262575
1091,,RESERVOIR,1456617600000,2854.44689941406,240302.01329511212
1092,,RESERVOIR,1456617600000,3321.44812011719,644854.0676206602
1093,,RESERVOIR,1456617600000,3568.89331054688,289390.9147685882
1094,,RESERVOIR,1456617600000,6201.53759765625,257882.3710529745
1095,,RESERVOIR,1456617600000,-8031.94360351563,586002.191997271
1096,,RESERVOIR,1456617600000,3091.18054199219,410040.98000383243
1097,,RESERVOIR,1456617600000,-2825.10998535156,218934.50427714395
1098,,STREAM/RIVER,1456617600000,-31842.2863769531,816073.5950951391
1099,,STREAM/RIVER,1456617600000,54643.9730224609,860583.0017325273
1100,,LAKE/POND,1456617600000,-32594.4127197266,167782.5820262935
1101,,RESERVOIR,1456617600000,2245.18505859375,7606.274589687068
1102,,RESERVOIR,1456617600000,-1268.9697265625,336196.0194025522
1103,,LAKE/POND,1456617600000,9628.72680664063,797530.2870863487
1104,,LAKE/POND,1456617600000,6327.92578125,839189.1096738348
1105,,LAKE/POND,1456617600000,10465.9060058594,138415.0988799675
1106,,LAKE/POND,1456617600000,3053.77075195313,774357.6932570317
1107,,LAKE/POND,1456617600000,154285.378051758,115792.4811885312
1108,,LAKE/POND,1456617600000,-14916.3634033203,390123.1938349234
1109,,LAKE/POND,1456617600000,-118069.391235352,998608.6554508996
1110,,LAKE/POND,1456617600000,-5676.54724121094,192671.3715577635
1111,,LAKE/POND,1456617600000,2471.94836425781,154048.0322557861
1112,,LAKE/POND,1456617600000,12958.6556396484,422857.62971320626
1113,,LAKE/POND,1456617600000,-5623.36889648438,619705.9394487385
1114,,LAKE/POND,1456617600000,-29404.2924804688,932906.5594342295
1115,,LAKE/POND,1456617600000,5516.61083984375,980822.0825973355
1116,,LAKE/POND,1456617600000,71594.8269042969,69733.6028870989
1117,,LAKE/POND,1456617600000,-5427.93310546875,138083.5795986532
1118,,LAKE/POND,1456617600000,39674.33203125,790758.1093606304
1119,,LAKE/POND,1456617600000,6949.30603027344,270704.8184234811
1120,,LAKE/POND,1456617600000,24776.8433837891,884859.6897513504
1121,,LAKE/POND,1456617600000,-7530.89514160156,663486.2484501066
1122,,LAKE/POND,1456617600000,105684.762084961,111933.50605563672
1123,,LAKE/POND,1456617600000,-12996.9259033203,832545.1994662298
1124,,ROCK/ISLAND,1456617600000,-567.138061523438,176438.56801369504
1125,,LAKE/POND,1456617600000,7267.48889160156,423552.62164479116
1126,,LAKE/POND,1456617600000,5937.43334960938,552229.1578815455
1127,,LAKE/POND,1456617600000,-2823.67895507813,500815.57169922115
1128,,LAKE/POND,1456617600000,23539.5894775391,686193.6131606733
1129,,LAKE/POND,1456617600000,-6072.62854003906,652720.8135090334
1130,,RESERVOIR,1456617600000,2090.49584960938,992041.8092854966
1131,,RESERVOIR,1456617600000,1899.25915527344,999420.9676113562
1132,,STREAM/RIVER,1456617600000,18587.0042724609,516507.2402359747
1133,,STREAM/RIVER,1456617600000,58803.9780273438,95289.47185308095
1134,,LAKE/POND,1456617600000,4288.1728515625,727869.7867955226
1135,,LAKE/POND,1456617600000,57369.427734375,976665.4351446893
1136,,LAKE/POND,1456617600000,2348.11315917969,318394.2366638698
1137,,LAKE/POND,1456617600000,4575.84875488281,461262.3037401042
1138,,LAKE/POND,1456617600000,-21907.7418212891,424834.02234604955
1139,,LAKE/POND,1456617600000,31113.62109375,51513.96122231911
1140,,LAKE/POND,1456617600000,-5796.75732421875,672296.5325158912
1141,,LAKE/POND,1456617600000,111420.236206055,353402.00796126586
1142,,LAKE/POND,1456617600000,-6592.98498535156,787484.3407801645
1143,,LAKE/POND,1456617600000,-10291.2905273438,832136.0311543826
1144,,LAKE/POND,1456617600000,47694.9190673828,821247.842288399
1145,,LAKE/POND,1456617600000,-11087.4284667969,416723.9147740781
1146,,LAKE/POND,1456617600000,-3850.314453125,321613.2061269932
1147,,LAKE/POND,1456617600000,30669.9324951172,748845.1487683085
1148,,LAKE/POND,1456617600000,-3362.56921386719,801408.4935099048
1149,,RESERVOIR,1456617600000,-3704.78601074219,491307.82938928064
1150,,RESERVOIR,1456617600000,1367.177734375,893040.8234033298
1151,,STREAM/RIVER,1456617600000,-44440.0268554688,143994.16130025435
1152,,LAKE/POND,1456617600000,-18035.5753173828,879079.9937122145
1153,,LAKE/POND,1456617600000,-69041.009765625,96185.5273533511
1154,,LAKE/POND,1456617600000,-1046.20666503906,153610.01597688638
1155,,LAKE/POND,1456617600000,-131937.334838867,533886.0954326197
1156,,LAKE/POND,1456617600000,-11866.4080810547,67611.66082091609
1157,,LAKE/POND,1456617600000,80221.8935546875,52901.767882868946
1158,,LAKE/POND,1456617600000,1984.67297363281,618.691772544784
1159,,LAKE/POND,1456617600000,-249658.301757813,436372.591711634
1160,,LAKE/POND,1456617600000,-129766.103149414,774645.6442802193
1161,,LAKE/POND,1456617600000,18125.3878173828,34934.831606537395
1162,,LAKE/POND,1456617600000,6226.30407714844,652291.7284476024
1163,,LAKE/POND,1456617600000,25611.1763916016,823144.1815571275
1164,,LAKE/POND,1456617600000,10576.4296875,168083.88049216475
1165,,LAKE/POND,1456617600000,-1002.32470703125,146948.9015841873
1166,,LAKE/POND,1456617600000,12418.0826416016,860814.0327222004
1167,,RESERVOIR,1456617600000,2742.86401367188,823141.4743644898
1168,,RESERVOIR,1456617600000,26152.9802246094,538987.3331457942
1169,,LAKE/POND,1456617600000,-4082.8017578125,819217.1401061716
1170,,LAKE/POND,1456617600000,-9206.29211425781,92846.7090606749
1171,,LAKE/POND,1456617600000,-5840.96325683594,394541.6753054426
1172,,LAKE/POND,1456617600000,-19427.5678710938,737823.0385532061
1173,,RESERVOIR,1456617600000,-1376.54028320313,257525.95667607166
1174,,RESERVOIR,1456617600000,5367.85827636719,752352.929213195
1175,,RESERVOIR,1456617600000,-10028.7508544922,504227.6823517704
1176,,LAKE/POND,1456617600000,106350.038208008,750290.2110834504
1177,,LAKE/POND,1456617600000,-3035.78698730469,464732.705213906
1178,,LAKE/POND,1456617600000,-88991.1577148438,367967.1818834552
1179,,LAKE/POND,1456617600000,19491.3276367188,219267.07836776797
1180,,RESERVOIR,1456617600000,2376.27795410156,208458.29512153007
1181,,LAKE/POND,1456617600000,-26014.4331054688,751514.9099995283
1182,,LAKE/POND,1456617600000,27543.3666992188,118998.33808880908
1183,,LAKE/POND,1456617600000,-28666.8009033203,86073.66589358392
1184,,LAKE/POND,1456617600000,-4144.15637207031,176373.55959426292
1185,,LAKE/POND,1456617600000,24266.2639160156,175428.80145626504
1186,,RESERVOIR,1456617600000,-4432.64953613281,823124.4889369962
1187,,RESERVOIR,1456617600000,1785.11120605469,398566.3743052415
1188,,RESERVOIR,1456617600000,-2723.90124511719,990388.428126289
1189,,RESERVOIR,1456617600000,4107.64611816406,137297.39945357552
1190,,RESERVOIR,1456617600000,4371.54077148438,653573.8181712483
1191,,LAKE/POND,1456617600000,-48604.3504638672,448784.1855210233
1192,,LAKE/POND,1456617600000,-37776.5848388672,392978.49196122756
1193,,LAKE/POND,1456617600000,172201.208129883,875095.8155499778
1194,,LAKE/POND,1456617600000,3885.56066894531,975597.110668171
1195,,LAKE/POND,1456617600000,24136.8376464844,872870.8000193426
1196,,LAKE/POND,1456617600000,82110.1986083984,192381.2566665505
1197,,LAKE/POND,1456617600000,11696.3453369141,220875.62061889193
1198,,LAKE/POND,1456617600000,-3516.65002441406,656107.6156332747
1199,,RESERVOIR,1456617600000,2970.30212402344,289154.3841964462
1200,,LAKE/POND,1456617600000,-46584.2803955078,734750.923542371
1201,,LAKE/POND,1456617600000,41970.0543212891,566463.4423239129
1202,,LAKE/POND,1456617600000,-5916.78796386719,550953.1267047854
1203,,RESERVOIR,1456617600000,-10587.5841064453,828563.241599377
1204,,LAKE/POND,1456617600000,2271.50146484375,710561.0079327318
1205,,LAKE/POND,1456617600000,18520.5875244141,26675.08064302697
1206,,LAKE/POND,1456617600000,72811.7904052734,49554.14177316394
1207,,LAKE/POND,1456617600000,89320.0513916016,601597.6950523176
1208,,LAKE/POND,1456617600000,1280.51281738281,486242.97022263764
1209,,LAKE/POND,1456617600000,4110.94287109375,260258.37669280177
1210,,LAKE/POND,1456617600000,2318.79479980469,418713.8030499828
1211,,LAKE/POND,1456617600000,10139.0377197266,757933.7697906685
1212,,LAKE/POND,1456617600000,3432.66491699219,826627.9968979795
1213,,LAKE/POND,1456617600000,151137.4296875,561266.3843601872
1214,,RESERVOIR,1456617600000,3505.97387695313,385430.55853953643
1215,,RESERVOIR,1456617600000,-1297.92333984375,270769.421122196
1216,,RESERVOIR,1456617600000,37013.3735351563,521965.7570037058
1217,,LAKE/POND,1456617600000,-9597.16638183594,314817.828852906
1218,,LAKE/POND,1456617600000,-7437.42260742188,564138.1634383812
1219,,LAKE/POND,1456617600000,1624.2802734375,676684.0406190042
1220,,LAKE/POND,1456617600000,-7002.22705078125,66172.53691909197
1221,,LAKE/POND,1456617600000,34725.5334472656,1167.3572087799407
1222,,RESERVOIR,1456617600000,11203.7258300781,212355.69884972004
1223,,STREAM/RIVER,1456617600000,-19491.1553955078,894521.1520575114
1224,,LAKE/POND,1456617600000,1057.88122558594,646325.4878614731
1225,,LAKE/POND,1456617600000,-10575.3687744141,172042.98394147723
1226,,LAKE/POND,1456617600000,3583.77465820313,890274.0451634746
1227,,LAKE/POND,1456617600000,20708.6175537109,470008.47473737097
1228,,RESERVOIR,1456617600000,-4226.63232421875,476143.6714112361
1229,,LAKE/POND,1456617600000,-18916.7180175781,935547.454106327
1230,,RESERVOIR,1456617600000,-3101.95080566406,59580.6840274295
1231,,RESERVOIR,1456617600000,-4738.08093261719,215256.54162298102
1232,,RESERVOIR,1456617600000,-5004.96496582031,585812.1622508818
1233,,RESERVOIR,1456617600000,2328.37243652344,195566.76544453632
1234,,LAKE/POND,1456617600000,-23209.3531494141,679558.3769810277
1235,,LAKE/POND,1456617600000,6087.44995117188,214170.66601549718
1236,,LAKE/POND,1456617600000,-5349.48559570313,99246.95574478386
1237,,LAKE/POND,1456617600000,2533.64880371094,207064.254139716
